u_niqe,u_brisque,a_rx_skull.penetration_index,a_rx_skull.sinus_air_score,img_mean,img_std,img_entropy,a_rx_chest.lung_symmetry,a_rx_chest.inspiration_index,a_rx_chest.mediastinum_width,a_rx_chest.rotation_angle,a_rx_abdomen.nps_fat,a_rx_abdomen.free_air_detector,score,deg_type,severity
12.798018877420422,68.81048583984375,0.0,0.5571946169772255,0.22433163225650787,0.2401244044303894,5.837708475356535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,noise_salt_pepper,0.5053552881033624
9.342138112060145,76.5458984375,0.0,0.6637336093857832,0.26396363973617554,0.26442989706993103,6.050433295528654,0.0,0.0,0.0,0.0,0.0,0.0,15.269276735387855,blur_gaussian,0.561245062938613
3.84002593565375,10.2823486328125,0.6401915739890555,0.48692332683560746,0.18754062056541443,0.20173637568950653,5.773968704621959,0.0,0.0,0.0,0.0,0.0,0.0,74.39982709564167,original,0.0
4.395012471059531,21.86737060546875,0.6670666711162054,0.46174463937621835,0.2089420109987259,0.21400389075279236,5.844435084847884,0.0,0.0,0.0,0.0,0.0,0.0,46.670409231983136,scale,0.6498844377795232
5.886479734495537,35.36761474609375,0.573102450277931,0.7037849252761534,0.12128208577632904,0.16451968252658844,3.3515745863248148,0.0,0.0,0.0,0.0,0.0,0.0,39.00968872891646,brightness_dark,0.41951982096165874
5.679806267184607,34.631591796875,0.5762523984489882,0.49951267056530224,0.15253230929374695,0.20591366291046143,3.38968361988306,0.0,0.0,0.0,0.0,0.0,0.0,33.13988289886991,contrast_high,0.5892656838759087
4.492857381187735,7.58233642578125,0.9676381660962556,0.0,0.19395127892494202,0.19926655292510986,5.548942961525958,0.0,0.0,0.0,0.0,0.0,0.0,70.04761745874843,original,0.0
5.2800076748623335,18.418212890625,0.540366284062975,0.0,0.2197364717721939,0.22750870883464813,5.150351986825945,0.0,0.0,0.0,0.0,0.0,0.0,30.02793600253375,ring_artifact,0.869300320792934
5.360503775934823,18.457275390625,0.5224785865614155,0.0,0.20800893008708954,0.21879009902477264,5.1118506315347245,0.0,0.0,0.0,0.0,0.0,0.0,32.0305380871222,ring_artifact,0.8058192518328079
4.952142055259264,19.37164306640625,0.9335009822581717,0.0,0.1981261670589447,0.2109251171350479,5.3531400725079035,0.0,0.0,0.0,0.0,0.0,0.0,50.08114370546481,scale,0.42261439815350255
4.53266727516054,13.57025146484375,0.0,0.0,0.2055828869342804,0.21138553321361542,5.819149042078184,0.0,0.0,0.0,0.0,0.0,0.0,72.7393630259773,original,0.0
4.336015128475258,8.94158935546875,0.0,0.0,0.20409834384918213,0.21099816262722015,5.8401590809006825,0.0,0.0,0.0,0.0,0.0,0.0,66.78280851878726,noise_speckle,0.15547949981178155
