u_niqe,u_brisque,a_rx_chest.lung_symmetry,a_rx_chest.inspiration_index,a_rx_chest.mediastinum_width,a_rx_chest.rotation_angle,img_mean,img_std,img_entropy,adv_clavicle_symmetry,adv_rib_count_visibility,a_rx_skull.penetration_index,a_rx_skull.sinus_air_score,a_rx_abdomen.nps_fat,a_rx_abdomen.free_air_detector,score,deg_type,severity
4.508039982668179,6.90802001953125,0.0,0.0,0.0,0.0,0.595697820186615,0.2566879689693451,7.701148368484887,0.8707218805710256,9,0.0,0.0,0.0,0.0,91.36497497558594,original,0.0
4.155578916536581,22.1005859375,0.0,0.0,0.0,0.0,0.5957105755805969,0.2566148340702057,7.707160642838939,0.8717684290504196,9,0.0,0.0,0.0,0.0,63.869205815959376,jpeg,0.2126265440541406
4.4107023019300104,1.62939453125,0.0,0.0,0.0,0.0,0.6266880035400391,0.31123197078704834,6.865746275760413,0.8772327224244838,10,0.9837719292827889,0.9646246764452114,0.0,0.0,69.9965524045786,contrast_high,0.39563190106066426
4.738808582246019,15.2276611328125,0.0,0.0,0.0,0.0,0.578735888004303,0.21473509073257446,7.648229313073031,0.8258051723074026,8,0.0,0.0,0.0,0.0,80.96542358398438,original,0.0
4.904966077192893,15.9222412109375,0.0,0.0,0.0,0.0,0.4932880997657776,0.1925806999206543,7.514076105645549,0.8208718651615405,8,0.0,0.48134092346616064,0.0,0.0,54.38312367831116,vignetting,0.6428518702004242
10.955401575089235,39.09661865234375,0.0,0.0,0.0,0.0,0.5791933536529541,0.21805450320243835,7.703009025228649,0.7868735607375363,12,0.0,0.0,0.0,0.0,40.53402002464822,noise_gaussian,0.26488016649805246
4.640480534174062,16.31787109375,0.0,0.0,0.0,0.0,0.5445419549942017,0.20972079038619995,7.536092847712403,0.7958880591878649,7,0.0,0.0,0.0,0.0,79.6026611328125,original,0.0
16.710942631216824,54.100830078125,0.0,0.0,0.0,0.0,0.5434259176254272,0.22086778283119202,7.543719797041872,0.6492262687734721,14,0.0,0.0,0.0,0.0,2.574403118679488,noise_salt_pepper,0.7449889820916066
4.482740602027897,14.00250244140625,0.0,0.0,0.0,0.0,0.4931330382823944,0.23084375262260437,7.3903554433328775,0.7958647870747962,9,0.0,0.7815126050420168,0.0,0.0,71.98720760732478,brightness_dark,0.26274160852293527
4.810352522834241,10.045654296875,0.0,0.0,0.0,0.0,0.48484256863594055,0.2414928376674652,7.534787015496248,0.8091316784496895,6,0.0,0.0,0.0,0.0,87.44293212890625,original,0.0
4.628596062544965,8.35113525390625,0.0,0.0,0.0,0.0,0.5837291479110718,0.2862509489059448,7.261535163831848,0.8154584959354637,8,0.8117715041433743,0.0,0.0,0.0,72.423727840834,brightness_bright,0.4284338272945797
4.663389322143157,9.075927734375,0.0,0.0,0.0,0.0,0.5764742493629456,0.28324779868125916,7.325608485310259,0.814098769898551,8,0.8107975648213034,0.0,0.0,0.0,72.67907012641535,brightness_bright,0.39940050514039727
4.507300849286195,12.0050048828125,0.8134428219939955,0.4028887113951012,0.23828125,0.0,0.6044837832450867,0.2742738127708435,7.694257667120651,0.43799794189510594,8,0.0,0.0,0.0,0.0,84.99374389648438,original,0.0
22.681276423070102,71.54339599609375,0.8246249958250924,0.4003927050053248,0.23828125,0.0,0.6011254191398621,0.2845037281513214,7.655314285588355,0.35885755664437907,12,0.0,0.0,0.0,0.0,0.0,noise_salt_pepper,0.997325777989161
13.108410686985335,58.71453857421875,0.8578731145417513,0.40426983493077745,0.23828125,0.0,0.6024398803710938,0.27688390016555786,7.7431077133555055,0.4062007764905347,11,0.0,0.0,0.0,0.0,6.225775035167985,noise_gaussian,0.5095262936764645
5.07926083442159,10.94384765625,0.0,0.0,0.0,0.0,0.5446034669876099,0.19417376816272736,7.48279598698271,0.7884651068852474,9,0.0,0.0,0.0,0.0,86.3201904296875,original,0.0
8.858611016530212,59.900146484375,0.0,0.0,0.0,0.0,0.5884891152381897,0.20560041069984436,7.432357355060895,0.8354254076074703,7,0.0,0.0,0.0,0.0,10.711306921782402,blur_motion,0.7557821575337378
4.986973943642394,10.51568603515625,0.0,0.0,0.0,0.0,0.5401765704154968,0.19272860884666443,7.478590604938422,0.7869871451272121,9,0.0,0.0,0.0,0.0,82.46942724202832,stripe_artifact,0.10964913035065915
4.6865820520987755,11.48626708984375,0.8318203331008884,0.400341796875,0.275390625,0.0,0.5049993991851807,0.23353694379329681,7.574184226303153,0.8053009814696752,6,0.0,0.0,0.0,0.0,85.64216613769531,original,0.0
4.2434184869199205,21.699462890625,0.8113943233737559,0.4007649739583333,0.275390625,0.0,0.5117630958557129,0.23539981245994568,7.625171786690999,0.8434932024459209,5,0.0,0.0,0.0,0.0,66.47639131782074,rotation,0.15998200172245025
4.400830248836332,20.9735107421875,0.8196476992062828,0.40751953125,0.2734375,0.0,0.5171793699264526,0.23872721195220947,7.62159351509238,0.8611215036772791,7,0.0,0.0,0.0,0.0,56.89671290027826,rotation,0.42215996679968404
4.832281370737215,11.06890869140625,0.0,0.0,0.0,0.0,0.4231662154197693,0.20992906391620636,7.528146549814245,0.8802136149890601,9,0.0,0.6020552799433025,0.0,0.0,86.16386413574219,original,0.0
8.425583735046471,54.42181396484375,0.0,0.0,0.0,0.0,0.4316272437572479,0.21138888597488403,7.497321209326671,0.8961146569927798,8,0.0,0.6853295535081502,0.0,0.0,28.438749299376855,blur_motion,0.38476731167450007
4.531915997310598,6.9168701171875,0.0,0.0,0.0,0.0,0.6621062159538269,0.2949103116989136,6.148966634242257,0.8868185093168334,11,0.0,0.0,0.0,0.0,37.01722771842433,brightness_bright,0.9961213802400968
