u_niqe,u_brisque,img_mean,img_std,img_entropy,a_rx_skull.penetration_index,a_rx_skull.sinus_air_score,a_rx_abdomen.nps_fat,a_rx_abdomen.free_air_detector,a_rx_chest.lung_symmetry,a_rx_chest.inspiration_index,a_rx_chest.mediastinum_width,a_rx_chest.rotation_angle,score,deg_type,severity
7.166000716934983,45.8900146484375,0.2833102345466614,0.22230210900306702,6.818295754501904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.326887233201724,jpeg,0.8474943663474598
5.601200548650334,38.45843505859375,0.3138025403022766,0.24451346695423126,6.836731551531962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.07782832011726,brightness_bright,0.26452086722201307
9.75983784705647,76.8546142578125,0.29117316007614136,0.19954542815685272,7.04939701975464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7451428852041495,blur_gaussian,0.7297317866938179
4.4455464190591165,29.13165283203125,0.27378684282302856,0.23177063465118408,6.727517879941116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.36302387293922,original,0.0
4.481495424669857,33.29364013671875,0.2472342997789383,0.23021544516086578,6.246047048696887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1303173214059,brightness_dark,0.12482616285320935
4.46998779753232,29.47015380859375,0.2651338279247284,0.2273445576429367,6.544836519102303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.05870626145038,vignetting,0.3785343772083535
4.737173685829979,34.2581787109375,0.21383467316627502,0.2239367663860321,5.5060514339774675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.691710838183084,brightness_dark,0.2931782814070929
4.141080377293407,30.62823486328125,0.29174819588661194,0.2256866693496704,7.000143545230832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.39279748471061,original,0.0
3.9013143942545776,34.47509765625,0.28983309864997864,0.2236437350511551,6.988390264019565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.250447277066314,rotation,0.6185197523642461
4.056970918654901,29.60235595703125,0.28282761573791504,0.2195555567741394,6.933664250163295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.48812616228827,stripe_artifact,0.3616350261669765
16.21429318668979,75.8397216796875,0.2961767613887787,0.23709000647068024,6.960173717440723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,noise_salt_pepper,0.7045718362149235
6.101894619854489,43.2972412109375,0.3114062249660492,0.23254382610321045,7.300451476652852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.32070253430341,original,0.0
9.700883907118943,76.69464111328125,0.3070307970046997,0.220916748046875,7.303645023533427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.876907876498649,blur_gaussian,0.6612633185677101
5.861979839415517,40.337158203125,0.3102107346057892,0.24458380043506622,7.252250345408067,0.0,0.3965897845779097,0.0,0.0,0.0,0.0,0.0,0.0,49.344615859812265,ring_artifact,0.28938796360210717
9.915572508030028,69.56182861328125,0.31112152338027954,0.214693084359169,7.276037802044973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blur_motion,0.8553177210151469
3.9365371288760116,26.8763427734375,0.3182695806026459,0.24084587395191193,7.1015127002153235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.7564191408266,original,0.0
3.8625119874953167,26.63330078125,0.31488341093063354,0.23910211026668549,7.1008346847208195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.20986290697539,stripe_artifact,0.10100142940972912
4.310149995744823,10.57415771484375,0.3160771131515503,0.24023421108722687,7.105644144266677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.64589076170789,noise_speckle,0.4534103023684355
3.7691882815977245,25.71160888671875,0.30876725912094116,0.2344496250152588,7.065795242363967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.27879096387847,stripe_artifact,0.36483217897008424
4.942925068737335,26.111328125,0.18332213163375854,0.23755493760108948,5.2118415366922175,0.0,0.768888888888889,0.0,0.0,0.0,0.0,0.0,0.0,67.04716620841778,original,0.0
6.000726360534482,25.30780029296875,0.18557187914848328,0.2368040531873703,5.413828100494156,0.0,0.768888888888889,0.0,0.0,0.0,0.0,0.0,0.0,53.46202324707608,jpeg,0.3552707002275215
5.750684264441014,30.67498779296875,0.19536159932613373,0.2479698359966278,5.3511279881989156,0.0,0.6903703703703703,0.0,0.0,0.0,0.0,0.0,0.0,50.982992021762044,rotation,0.26697782204911336
5.137510296485627,27.146240234375,0.17916059494018555,0.2321009486913681,4.883975544820239,0.0,0.7614814814814815,0.0,0.0,0.0,0.0,0.0,0.0,38.4080247352958,vignetting,0.6835476655366672
6.499059057357189,46.02447509765625,0.18746837973594666,0.2041727900505066,6.117666349746807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.672939617618745,original,0.0
8.251983805194056,61.93072509765625,0.2027401477098465,0.22340679168701172,5.935047611783274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.621534405360098,blur_motion,0.6091310056669882
10.659136573741916,63.9842529296875,0.19332751631736755,0.20727495849132538,6.675399594975022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.573494427198906,noise_gaussian,0.534139877029708
10.906913515965929,79.83636474609375,0.1893470138311386,0.20860017836093903,6.139209290877323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.751143476416676,noise_salt_pepper,0.1634024937619284
4.390725772822238,24.3065185546875,0.3715059161186218,0.29284757375717163,6.840998497704794,0.627657152716401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.72849484785175,original,0.0
4.44535521440699,25.209716796875,0.37132948637008667,0.29354166984558105,6.4520980925142855,0.6267235186046777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.566385499248945,contrast_low,0.269947826784278
4.438886458304472,24.769287109375,0.33161380887031555,0.26087895035743713,6.662658039524901,0.5686788518610083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.80743321713982,vignetting,0.6399997598540929
4.979471557559982,29.50897216796875,0.3348090350627899,0.2910047769546509,6.236298035156707,0.5935612606511192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.01891599078937,brightness_dark,0.21961517397026897
4.952555897839987,38.21771240234375,0.25515371561050415,0.27345407009124756,5.74541558739281,0.6384068360122309,0.6104003101676845,0.0,0.0,0.0,0.0,0.0,0.0,66.98296068106674,original,0.0
5.2366792657714765,33.994384765625,0.25639206171035767,0.27178987860679626,5.726657145775585,0.6401258370033195,0.6137927692158573,0.0,0.0,0.0,0.0,0.0,0.0,31.374728087264437,jpeg,0.8428519201898096
5.258109835235835,33.95831298828125,0.2547761797904968,0.2715398967266083,6.162660802007716,0.6416012133595231,0.611611902684889,0.0,0.0,0.0,0.0,0.0,0.0,62.708416529789744,ring_artifact,0.05593794754928394
4.917990456095702,37.78973388671875,0.2538057267665863,0.2725236117839813,5.717462530883754,0.6378125388628487,0.6237278278569351,0.0,0.0,0.0,0.0,0.0,0.0,65.92938720320048,stripe_artifact,0.03210024390403776
4.510317491896905,27.4659423828125,0.337089478969574,0.2987426519393921,6.97110218098989,0.0,0.6561214181880898,0.0,0.0,0.0,0.0,0.0,0.0,69.93121672068729,original,0.0
